race,priors_count,days_b_screening_arrest,decile_score,result,sex=Female,sex=Male,age_cat=25-45,age_cat=Greaterthan45,age_cat=Lessthan25,c_charge_degree=F,c_charge_degree=M
0,1.8234029442722277,0.15520670186634,0.20755214317274398,0,0,1,1,0,0,1,0
0,-0.46885988585296084,0.35130265472144384,0.5584256997648512,1,0,1,0,0,1,1,0
1,0.573077764203943,0.15520670186634,1.9619199261332805,1,1,0,1,0,0,0,1
0,-0.26047235584158007,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,1,0
0,-0.0520848258301993,-4.747192119511256,-0.845068526603578,1,0,1,1,0,0,0,1
0,-0.46885988585296084,5.645893381809247,1.260172812949066,1,0,1,0,0,1,1,0
0,3.282115654351893,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,0.20755214317274398,0,0,1,1,0,0,1,0
0,0.7814652942153237,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
0,0.9898528242267046,0.15520670186634,1.260172812949066,1,0,1,1,0,0,1,0
0,-0.46885988585296084,0.15520670186634,1.6110463695411732,1,0,1,0,0,1,0,1
0,0.15630270418118147,0.15520670186634,0.20755214317274398,0,1,0,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,1.6110463695411732,1,0,1,0,0,1,1,0
1,-0.46885988585296084,0.15520670186634,-0.845068526603578,0,1,0,0,0,1,0,1
0,-0.26047235584158007,0.15520670186634,1.260172812949066,1,0,1,1,0,0,1,0
0,1.6150154142608468,0.15520670186634,1.260172812949066,1,0,1,1,0,0,0,1
0,-0.0520848258301993,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
1,-0.0520848258301993,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
1,2.0317904742836084,0.15520670186634,1.260172812949066,1,0,1,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
1,-0.6772474158643416,-0.04088925098876383,0.9092992563569586,1,1,0,0,1,0,1,0
1,-0.46885988585296084,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
0,4.949215894442939,0.35130265472144384,1.9619199261332805,1,0,1,1,0,0,0,1
0,0.7814652942153237,0.15520670186634,0.5584256997648512,0,0,1,1,0,0,1,0
1,0.15630270418118147,1.331782418996963,0.5584256997648512,1,1,0,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-0.845068526603578,0,0,1,1,0,0,0,1
1,-0.46885988585296084,0.35130265472144384,0.20755214317274398,0,0,1,1,0,0,1,0
0,-0.26047235584158007,-4.355000213801048,1.6110463695411732,1,0,1,0,0,1,0,1
0,0.15630270418118147,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,0,1
1,-0.46885988585296084,0.15520670186634,1.260172812949066,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,1.6110463695411732,1,1,0,0,1,0,1,0
0,-0.26047235584158007,-1.4135609209744908,1.260172812949066,1,0,1,0,0,1,1,0
0,-0.26047235584158007,0.15520670186634,0.20755214317274398,1,1,0,1,0,0,1,0
0,0.9898528242267046,0.35130265472144384,0.5584256997648512,1,0,1,1,0,0,0,1
0,-0.46885988585296084,-2.9823285438153215,-0.845068526603578,0,0,1,1,0,0,1,0
0,1.6150154142608468,0.15520670186634,-0.49419497001147067,1,0,1,1,0,0,0,1
1,-0.46885988585296084,0.35130265472144384,-0.845068526603578,0,0,1,0,1,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,1,0,1,0,0,1,0,1
0,0.15630270418118147,-5.139384025221464,-1.1959420831956853,0,0,1,0,1,0,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
0,-0.0520848258301993,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.15520670186634,0.20755214317274398,0,1,0,0,0,1,1,0
0,-0.26047235584158007,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.35130265472144384,-0.845068526603578,0,0,1,1,0,0,1,0
0,-0.0520848258301993,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,0,1
1,-0.6772474158643416,-0.04088925098876383,0.9092992563569586,1,1,0,0,0,1,1,0
0,0.9898528242267046,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,1,0,1,0,0,1,1,0
0,-0.26047235584158007,0.15520670186634,-1.1959420831956853,0,1,0,1,0,0,1,0
0,-0.26047235584158007,-2.1979447323949057,-0.49419497001147067,0,0,1,1,0,0,1,0
0,-0.6772474158643416,-0.23698520384386768,-0.49419497001147067,0,1,0,1,0,0,1,0
0,-0.26047235584158007,-0.04088925098876383,0.20755214317274398,1,1,0,0,0,1,1,0
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,1,0
0,-0.46885988585296084,0.15520670186634,-0.14332141341936336,1,0,1,0,0,1,1,0
1,-0.46885988585296084,0.35130265472144384,-0.845068526603578,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
1,2.8653405943291315,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,-0.49419497001147067,1,0,1,1,0,0,1,0
0,0.573077764203943,0.35130265472144384,1.260172812949066,0,0,1,1,0,0,0,1
0,0.9898528242267046,0.15520670186634,-1.1959420831956853,1,0,1,0,1,0,0,1
0,-0.6772474158643416,0.15520670186634,1.260172812949066,0,0,1,0,0,1,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,1,0,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,0.9092992563569586,1,0,1,0,0,1,1,0
1,-0.6772474158643416,0.15520670186634,0.20755214317274398,1,1,0,0,0,1,0,1
0,-0.26047235584158007,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,0,1
0,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,1,0,0,1,0,0,1
0,-0.6772474158643416,0.15520670186634,1.6110463695411732,0,1,0,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,1,0
0,-0.0520848258301993,0.15520670186634,0.20755214317274398,1,0,1,1,0,0,1,0
0,0.36469023419256225,0.15520670186634,1.6110463695411732,1,0,1,0,0,1,1,0
0,0.9898528242267046,0.15520670186634,-0.14332141341936336,0,0,1,0,1,0,1,0
0,0.7814652942153237,0.15520670186634,-0.14332141341936336,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.15520670186634,-0.14332141341936336,1,0,1,0,0,1,1,0
0,0.15630270418118147,0.15520670186634,1.260172812949066,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,0,1
0,-0.6772474158643416,0.35130265472144384,-0.845068526603578,0,0,1,1,0,0,1,0
0,-0.6772474158643416,0.35130265472144384,0.9092992563569586,0,0,1,1,0,0,1,0
0,1.4066278842494662,0.35130265472144384,1.260172812949066,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.35130265472144384,-0.14332141341936336,0,0,1,0,0,1,1,0
0,0.9898528242267046,0.35130265472144384,0.5584256997648512,0,0,1,1,0,0,1,0
1,0.7814652942153237,0.15520670186634,0.9092992563569586,1,0,1,0,1,0,1,0
1,-0.6772474158643416,0.35130265472144384,0.5584256997648512,0,0,1,1,0,0,1,0
1,0.36469023419256225,0.15520670186634,0.20755214317274398,1,0,1,0,0,1,0,1
0,0.15630270418118147,0.15520670186634,-0.845068526603578,0,0,1,1,0,0,0,1
0,-0.46885988585296084,-0.23698520384386768,-0.845068526603578,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
1,0.15630270418118147,-3.1784244966704254,0.20755214317274398,1,0,1,1,0,0,0,1
0,0.9898528242267046,0.35130265472144384,1.260172812949066,1,1,0,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,0,1
1,-0.26047235584158007,-2.9823285438153215,-1.1959420831956853,0,0,1,1,0,0,0,1
1,-0.26047235584158007,-0.23698520384386768,-0.845068526603578,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-0.845068526603578,0,0,1,0,0,1,1,0
0,-0.6772474158643416,0.15520670186634,0.5584256997648512,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,1,0,1,0,0,0,1
0,-0.46885988585296084,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,1,0
0,-0.0520848258301993,0.35130265472144384,0.9092992563569586,1,0,1,0,0,1,1,0
1,0.36469023419256225,0.15520670186634,-0.845068526603578,0,0,1,0,1,0,0,1
1,-0.46885988585296084,-0.04088925098876383,-1.1959420831956853,1,1,0,0,1,0,0,1
0,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,1,0,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
0,1.8234029442722277,0.15520670186634,1.9619199261332805,1,0,1,1,0,0,1,0
0,2.240178004294989,0.35130265472144384,0.5584256997648512,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,0,0,1,0,0,1,1,0
1,-0.0520848258301993,0.15520670186634,0.20755214317274398,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,1,0,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,0.5584256997648512,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,1,0,1,1,0,0,0,1
1,1.6150154142608468,0.15520670186634,1.9619199261332805,1,0,1,0,0,1,1,0
0,-0.6772474158643416,0.15520670186634,1.6110463695411732,0,0,1,0,0,1,0,1
1,3.6988907143746546,0.15520670186634,0.5584256997648512,1,0,1,0,1,0,1,0
1,2.0317904742836084,0.15520670186634,0.9092992563569586,0,0,1,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,-0.14332141341936336,0,0,1,0,0,1,0,1
0,-0.6772474158643416,0.15520670186634,-0.14332141341936336,0,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.14332141341936336,1,1,0,0,0,1,1,0
1,1.4066278842494662,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,1,0
0,0.573077764203943,0.15520670186634,-0.49419497001147067,1,0,1,1,0,0,1,0
0,0.9898528242267046,-1.217464968119387,-0.845068526603578,1,0,1,1,0,0,1,0
0,3.282115654351893,0.15520670186634,1.260172812949066,1,0,1,0,1,0,1,0
0,-0.46885988585296084,0.15520670186634,-0.49419497001147067,1,1,0,1,0,0,1,0
0,-0.26047235584158007,-2.9823285438153215,0.9092992563569586,0,0,1,0,1,0,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,1,0
1,1.1982403542380853,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
0,-0.26047235584158007,0.35130265472144384,1.6110463695411732,0,0,1,1,0,0,1,0
0,-0.46885988585296084,0.15520670186634,0.20755214317274398,0,0,1,1,0,0,0,1
0,2.0317904742836084,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,1,0
1,-0.6772474158643416,-0.23698520384386768,-0.14332141341936336,0,0,1,0,0,1,0,1
0,0.7814652942153237,0.15520670186634,-0.49419497001147067,1,0,1,0,1,0,0,1
0,0.573077764203943,-3.9628083080908407,0.5584256997648512,1,0,1,1,0,0,1,0
1,1.4066278842494662,0.15520670186634,0.9092992563569586,1,0,1,1,0,0,1,0
1,-0.6772474158643416,-0.23698520384386768,-0.845068526603578,0,1,0,0,1,0,1,0
1,0.9898528242267046,-4.355000213801048,-0.845068526603578,0,0,1,0,1,0,1,0
0,-0.0520848258301993,0.35130265472144384,0.20755214317274398,1,0,1,0,0,1,1,0
0,0.7814652942153237,-0.04088925098876383,-0.49419497001147067,0,0,1,1,0,0,0,1
0,-0.0520848258301993,0.15520670186634,0.20755214317274398,1,1,0,1,0,0,0,1
0,-0.46885988585296084,0.35130265472144384,-1.1959420831956853,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,1,0,1,0,1,0,0,1
1,-0.6772474158643416,0.35130265472144384,1.9619199261332805,1,1,0,0,0,1,1,0
0,-0.26047235584158007,0.15520670186634,1.260172812949066,1,0,1,0,0,1,0,1
0,0.9898528242267046,0.15520670186634,1.260172812949066,1,0,1,1,0,0,0,1
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
0,0.36469023419256225,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,0,1
0,-0.46885988585296084,-0.23698520384386768,-1.1959420831956853,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,1,0,0,1,0,1,0
1,-0.46885988585296084,-0.23698520384386768,-0.845068526603578,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,1,0
0,0.573077764203943,0.15520670186634,-0.14332141341936336,1,0,1,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
1,0.573077764203943,0.35130265472144384,1.6110463695411732,1,0,1,0,0,1,1,0
0,2.0317904742836084,0.15520670186634,1.9619199261332805,1,0,1,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,-0.845068526603578,0,0,1,0,0,1,1,0
1,-0.26047235584158007,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
1,-0.46885988585296084,-0.04088925098876383,-0.845068526603578,0,1,0,1,0,0,1,0
0,-0.26047235584158007,0.15520670186634,0.9092992563569586,1,0,1,0,0,1,1,0
0,0.36469023419256225,0.15520670186634,-0.14332141341936336,0,0,1,0,1,0,1,0
0,-0.46885988585296084,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,0,1
1,1.4066278842494662,0.35130265472144384,-0.49419497001147067,0,0,1,0,1,0,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,1,0
1,0.15630270418118147,0.15520670186634,0.5584256997648512,0,0,1,1,0,0,1,0
0,2.44856553430637,0.15520670186634,1.260172812949066,1,0,1,0,1,0,1,0
1,-0.26047235584158007,-2.3940406852500096,-0.845068526603578,0,0,1,0,1,0,1,0
0,0.15630270418118147,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,0,1
1,-0.26047235584158007,0.15520670186634,-0.49419497001147067,1,0,1,0,0,1,1,0
1,0.573077764203943,0.35130265472144384,1.260172812949066,0,0,1,1,0,0,1,0
0,-0.26047235584158007,0.35130265472144384,1.6110463695411732,1,0,1,0,0,1,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,1,0,0,1,0,0,1
0,0.9898528242267046,-4.158904260945945,1.260172812949066,1,0,1,0,1,0,1,0
0,-0.6772474158643416,0.35130265472144384,0.9092992563569586,1,0,1,0,0,1,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,1,0,1,0,1,0,0,1
1,-0.46885988585296084,0.35130265472144384,-0.845068526603578,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-1.1959420831956853,1,0,1,1,0,0,1,0
0,-0.46885988585296084,0.35130265472144384,0.20755214317274398,0,1,0,1,0,0,0,1
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,0,1,0,0,1
1,0.15630270418118147,0.35130265472144384,-0.845068526603578,1,0,1,1,0,0,1,0
0,0.36469023419256225,0.15520670186634,0.20755214317274398,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,0.20755214317274398,0,1,0,0,0,1,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
0,0.36469023419256225,0.15520670186634,-0.49419497001147067,1,0,1,1,0,0,0,1
0,2.656953064317751,0.15520670186634,0.5584256997648512,0,1,0,1,0,0,1,0
0,-0.0520848258301993,-0.23698520384386768,1.6110463695411732,1,0,1,0,0,1,1,0
0,-0.46885988585296084,0.15520670186634,-1.1959420831956853,1,0,1,0,1,0,1,0
1,-0.46885988585296084,-4.747192119511256,-1.1959420831956853,0,1,0,0,1,0,0,1
1,-0.6772474158643416,0.35130265472144384,0.20755214317274398,0,1,0,0,0,1,0,1
0,0.15630270418118147,0.15520670186634,1.260172812949066,1,0,1,1,0,0,1,0
0,-0.46885988585296084,0.15520670186634,-1.1959420831956853,0,1,0,0,1,0,0,1
0,0.7814652942153237,0.15520670186634,1.260172812949066,1,0,1,0,0,1,0,1
1,-0.46885988585296084,0.15520670186634,-0.14332141341936336,0,0,1,0,0,1,1,0
1,-0.6772474158643416,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
0,0.15630270418118147,0.35130265472144384,0.5584256997648512,0,0,1,1,0,0,0,1
0,-0.26047235584158007,0.15520670186634,0.20755214317274398,0,0,1,1,0,0,1,0
0,1.8234029442722277,0.15520670186634,1.9619199261332805,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.35130265472144384,-0.14332141341936336,0,0,1,0,0,1,1,0
0,0.36469023419256225,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,1,0
0,-0.46885988585296084,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,1,0
0,-0.46885988585296084,0.15520670186634,0.20755214317274398,0,0,1,0,0,1,1,0
0,-0.46885988585296084,0.15520670186634,0.5584256997648512,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,0.9092992563569586,1,0,1,1,0,0,0,1
0,-0.46885988585296084,3.881029806113313,-0.845068526603578,1,1,0,0,1,0,1,0
1,-0.46885988585296084,-0.6291771095540754,-1.1959420831956853,1,0,1,0,1,0,1,0
0,-0.46885988585296084,0.35130265472144384,-1.1959420831956853,0,0,1,1,0,0,1,0
0,2.656953064317751,0.15520670186634,1.9619199261332805,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-0.14332141341936336,0,0,1,0,0,1,1,0
0,-0.46885988585296084,0.15520670186634,0.20755214317274398,1,0,1,0,0,1,1,0
0,-0.46885988585296084,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,1,0
0,-0.46885988585296084,0.35130265472144384,1.260172812949066,1,0,1,0,0,1,0,1
0,-0.46885988585296084,0.35130265472144384,1.6110463695411732,0,0,1,1,0,0,1,0
0,2.8653405943291315,0.15520670186634,1.260172812949066,1,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,0,1,0,0,1
1,-0.0520848258301993,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
0,-0.26047235584158007,0.15520670186634,-0.845068526603578,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,0,1
0,-0.46885988585296084,0.35130265472144384,1.260172812949066,0,0,1,0,0,1,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,0,1
1,-0.6772474158643416,-1.0213690152642831,-0.49419497001147067,0,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,0.20755214317274398,0,1,0,0,0,1,1,0
0,-0.6772474158643416,0.15520670186634,-0.845068526603578,0,0,1,0,1,0,1,0
0,-0.6772474158643416,0.15520670186634,0.20755214317274398,1,0,1,0,0,1,0,1
0,0.36469023419256225,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.35130265472144384,-0.14332141341936336,1,1,0,0,0,1,0,1
0,-0.6772474158643416,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.35130265472144384,-0.845068526603578,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
1,-0.46885988585296084,-3.1784244966704254,0.20755214317274398,1,1,0,1,0,0,0,1
0,-0.46885988585296084,0.15520670186634,-0.845068526603578,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.35130265472144384,-0.14332141341936336,1,0,1,0,0,1,0,1
0,-0.46885988585296084,0.35130265472144384,0.9092992563569586,0,0,1,0,0,1,1,0
1,-0.0520848258301993,0.15520670186634,-1.1959420831956853,1,0,1,0,1,0,1,0
1,0.15630270418118147,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
0,0.9898528242267046,-0.43308115669897157,-0.14332141341936336,1,0,1,0,1,0,0,1
0,-0.6772474158643416,0.35130265472144384,1.9619199261332805,1,0,1,0,0,1,0,1
1,-0.0520848258301993,0.35130265472144384,1.9619199261332805,0,0,1,1,0,0,0,1
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,0,1,0,1,0
0,0.573077764203943,0.15520670186634,-0.14332141341936336,1,0,1,1,0,0,1,0
0,-0.6772474158643416,0.15520670186634,-0.14332141341936336,0,0,1,0,0,1,1,0
0,-0.6772474158643416,0.15520670186634,0.20755214317274398,1,0,1,0,0,1,1,0
0,2.8653405943291315,0.15520670186634,1.6110463695411732,0,0,1,1,0,0,0,1
1,0.9898528242267046,0.15520670186634,0.20755214317274398,1,0,1,0,1,0,1,0
1,-0.26047235584158007,0.15520670186634,-0.845068526603578,1,0,1,0,1,0,1,0
0,-0.26047235584158007,0.15520670186634,1.6110463695411732,1,0,1,1,0,0,1,0
0,2.656953064317751,0.15520670186634,0.9092992563569586,0,0,1,0,1,0,1,0
1,-0.6772474158643416,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,1,0
1,-0.0520848258301993,0.15520670186634,-0.845068526603578,1,0,1,1,0,0,0,1
0,1.1982403542380853,0.15520670186634,1.260172812949066,0,0,1,1,0,0,1,0
1,-0.46885988585296084,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,1,0
1,-0.6772474158643416,0.15520670186634,-1.1959420831956853,0,0,1,1,0,0,1,0
0,-0.46885988585296084,0.15520670186634,0.5584256997648512,1,1,0,0,0,1,1,0
0,-0.6772474158643416,0.35130265472144384,-1.1959420831956853,0,0,1,0,1,0,0,1
0,-0.0520848258301993,0.15520670186634,-0.49419497001147067,0,0,1,1,0,0,0,1
0,-0.6772474158643416,0.15520670186634,0.20755214317274398,0,0,1,0,0,1,1,0
1,-0.6772474158643416,0.35130265472144384,-0.49419497001147067,0,1,0,0,0,1,0,1
0,-0.0520848258301993,0.15520670186634,-0.49419497001147067,1,0,1,1,0,0,0,1
